comment,label
"Cần tốt nhưng mà máy câu bị gãy do vận chuyển hay sau đó  mà  quay đc 2 3 lần gãy làm cho nó chả cứng gì với dây câu bị rối em mua dây mới là đc","NEG"
"Ok. Kb cá tầm 5kg có đứt dây với gẫy cần k","NEU"
"Chì vs phao thì ok còn móc thì không ok cho lắm","NEU"
"Hình ảnh và vd chỉ mang tính chất nhận xu ","NEU"
"Ổn vs giá tiền","NEU"
"Đầy đủ như hình,tiền nào của nấy.","NEU"
"Giao hàng nhanh","POS"
"Đã nhận hàng dùng được","POS"
"Cần hơi yếu nhất là phần đầu nặng một tí là bị xúc ra nên làm phần đầu cứng hơn tí","NEU"
"Giao hơi lâu","NEG"
"Mượt chưa test","NEU"
"Quá chất lượng","POS"
"Sản phẩm ok","POS"
"đủ bộ như hình đúng sp. nhưng hơi thất vịng về chất lượng nhưng giá này thì cũng đúng. tiền nài của nấy","NEU"
"Ổn phù hợp với mức giá","NEU"
"cần câu shimano này máy câu dây toàn bị rối cần hôm nay câu trúng con cá chuối kéo gần gãy 1 bên của cần nên sẽ đánh giá là 4 sao","NEG"
"Ok tốt giao nhanh","POS"
"Hàng ok đầy đủ như hình , giao hàng hơi chậm cho 4,5 sao thôi ok","NEU"
"Vận chuyển còn sơ sài bị rớt cục nháy nha shop nhưng hàng rất tốt","POS"
"Giá khá ổn","NEU"
"Cần câu ổn phù hợp với tầm giá ............................ nên mua.","NEU"
"Mới thử mấy cái mà gẩy luôn tại quá mọng ,thất vọng","NEG"
"Giao đủ đồ mỗi tội đợi hơi lâu 🥲","NEU"
"Cần hơi bị trầy sướt. Mọi thứ ok.phao hơi lỏng","NEU"
"Đã nhận hàng. Rất nhanh chóng. Lưỡi câu hơi nhỏ chút.","NEU"
"Chưa dùng đã bị hỏng máy...sản phẩm","NEG"
"Cục máy đã bị gãy","NEG"
"ok mà em không ttty cho biết thêm về nhà t mất rồi anh đi chơi với ghệ là được mà không biết có phải dễ dàng","NEU"
"Hình ảnh chỉ mang tính chất nhận xu, e nhờ ng nhận hàng hộ chưa mở, giao hàng nhanh","NEU"
"Cũng êm, giá rẻ","POS"
"Đúng hàng nhưng chì hơi nhỏ cần máy mà chì nhỏ quá","NEU"
"Máy hơi phèn thôi tiền nào của đấy","NEU"
"đặt giùm nên k có hìh để chụp . nhưg sp thấy có vẻ ok. ..................","NEU"
"Đồ câu thì đúng nhưng mua cần langxe mà tặng toàn đồ câu đài","NEG"
"😱","NEU"
"Đẹp ,như hình","POS"
"Dùng tốt","POS"
"Quá đẹp so với tầm giá","POS"
"Hàng đẹp đúng chất lượng","POS"
"Hình ảnh chỉ mang tính chất nhận xu, vì do đặt dùm nên ko thể tháo ra xem đc🤣🤣.","NEU"
"sản phẩm ok.mang tính nhận xu","NEU"
"Lên mã MỚii mỗi ngày. ","NEU"
"Xịn =))","POS"
"Được","POS"
"Thấy cũng oek. Nhưng mà bị hư cái kéo dây nên k oke lắm hâhZZZZZZZ","NEG"
"Chưa câu mà gãy thì lm đc gì nữa","NEG"
"Nhận xu","NEU"
"Ok nhưng ko câu đc cá bự","NEU"
"Hàng rất tốt đúng như mô tả","POS"
"Câu cá vui","POS"
"Video mang tính chất nhận xu sp ok","NEU"
"Sp ok . H/ả mag tc nhận xu","NEU"
"đặt 3m6 đi gủi 2m1 ","NEU"
"hàng tạm ổn, giao thiếu máy và cước, nhắn tin trả lời cho có","NEU"
"Tốt,giá mềm","POS"
"Sản phẩm đầy đủ và đúng như mô tả . phù hợp với tầm giá .0.0.0.0","POS"
"Ok","NEU"
"Like","POS"
"cần dài,giống hình, chưa câu thử nên chưa biết bền không, mà lắp hơi khó","NEU"
"Tay quay máy có chốt khoá nhưng lỏng khi quay . Khi kéo dây tay quay cứ cụp laik như ko có chốt khoá","NEG"
"Ổn với giá. 100k nên ko đòi hỏi nhiều","NEU"
"Tưởng cho cả hộp lưỡi câu mà lại có vài cái.nhưng thôi OK vẫn tốt","POS"
"Rất ok cảm ơn shop","POS"
"Sản phẩm chất lượng hợp với giá tiền mọi người nên mua nha ok lắm","POS"
"Cần câu tốt đủ phụ kiện kh hài lòng là cái móc câu kh lỗ","NEG"
"Cần lỏng","NEG"
"Đặt 2m1 giao có hơn mét hàng ok đầy đủ phụ kiện tặng nhiều móc","POS"
"cần yếu quá , phụ kiện giao không đủ, khác so với miêu tả","NEG"
"Chất lượng uy tín","POS"
"Chất lượng khá tốt","POS"
"Chất lượng tốt kakak","POS"
"Chất lượng tốt","POS"
"Chất lượng tốt","POS"
"Chất lượng tốt","POS"
"Chất lượng tốt","POS"
"Gia hang nhanh","POS"
"tiền nào của đó thôi cần thì tạm ổn còn máy thì làm từ nhựa rởm nói chung ae nên cân nhắc trc khi mua","NEG"
"Gói hàng ko kĩ lắm nhưng máy đẹp cho 5 sao","NEU"
"Hàng ok. Mà có cái chưa quen chưa biết quăng xa.","NEU"
"Hài lòng với giá tiền","POS"
"Cần như hình nhưng vận chuyển cán cần bị móp vài chỗ","NEU"
"Cần đúng với quảng cáo uy tín","POS"
"cái tay quay rất dể gảy câu con cá 1kg nó gảy cái tay quay rồi","NEG"
"Giao thiếu phụ kiện. Bảo bù vào đơn sau. Đặt thêm đơn sau vẫn k bù. Mà lại giao sai size khách yêu cầu. Chưa bao h mua hàng lại k hài lòng như vậy","NEG"
"Hàng kém chat luong máy vua cau quay được vai vòng đã gẫy","NEG"
"Tay quay bằng nhựa nên đã trờn ren, không sử dụng đc nữa","NEG"
"Ngon, bổ, rẻ","POS"
"Tầm giá tiền","NEU"
"Hình ảnh mang tính chất nhận xứ. Cần mua cho trẻ con dùng cũng ok","NEU"
"Hhjjjjkknnhgggghhhhhhhhhhhjjjjjiiijhhhhhhhhhhggggg","NEU"
"Tạm","NEU"
"Cần câu câu rất ít cá nhưng mà rất đáng đồng tiền bát gạo , phù hợp với những người rick kid","POS"
"Phao quá nhỏ không như hình","NEG"
"Hàng rất tốt.... đủ để câu cá bé","POS"
"Giao hàng chuẩn uý tín ","POS"
"Hàng cũng OK . Xứng giá tiền","POS"
"Ok","NEU"
"Tuy khoen hơi nỏng những giao hang nhanh lên mình cho 5sao ","NEU"
"cungc đc","NEU"
"Quá OK","POS"
"Bộ cần câu này khá là ok nhưng mà máy cậu bị rít khó quay cực","NEG"
"Tời bé nên hay bị rối cước và mỏi tay  . tiền nào của đấy , chấp nhận được","NEU"
"Cắt mí +Mở góc mắt sẽ thay đổi như thế nào? Sau khi tham khảo nhiều nơi, Lâm Bình đã tin tưởng chọn TMV Tấm.","NEU"
"Rất đẹp và rất ưng ý. Nhưng còn chất lượng thế nào thì chưa thử nên chưa biết. Sẽ ũng hộ shop.","POS"
"Chất lượng tot","POS"
"Cần tốt đúng í nên mua nha mỗi tội hàng đến hơi lâu 😆","POS"
"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.","NEU"
"5* nhé Uy tín Chất Lượng Nên Mua ..Đã Đặt 20 cái cảm thấy ok..Dự định mua thêm 100 cái nữa ủng hộ cho shop ..ok..Chữ Kí _Bắctruma","POS"
"Cần câu đủ bộ, rất đầy đủ luôn, nhưng mà phải mua thêm cuộc cước khác mà cuốn chứ cuộn cước sẵn ở máy rất dễ rối với không tốt","NEG"
"Ok","NEU"
"❤❤❤❤❤❤","POS"
"Mua cho con nên k nhận k biết ra sao. Mà nghe con nói lại là ok lắm c","POS"
"Shop giao thiếu 4 khoá link . 2 bộ k có cái khoá link nào . Nhưng giao hàng nhanh ","NEG"
"Sịn sò nha","POS"
"Chưa kịp tét cần","NEU"
"Cần câu siêu dài haha tuyệt","POS"
"Giao 3 cái cần thì 2 bộ hỏng máy câu không khóa 1 chiều được.","NEG"
"Mới đem về ra câu thử quay vài cái gãy cái tay cầm ổ máy","NEG"
"Sản phẩm đúng như hình, chất lượng thì chưa kiểm chứng..nói chung là 0k","NEU"
"phù hợp với giá tiền .ship chậm ,giao hàng ko gọi mà kêu giao ko thành công .chán ship ","NEG"
"Khá ok về chất lượng so với tầm giá.nhưng shop tặng 2 lưỡi lance không sài đc haha","NEG"
"Giao thiếu đồ. Mua cả cần câu và ghế. Chie giao mình ghế nhưng thu tiền cả 2.","NEG"
"ad đóng gói kĩ càn.. cần ok.. máy thi tay cầm bị gãy.. nhug ko sao.. vi shop nhiệt tình","NEU"
"Chúc cả nhà một ngày vui vẻ nha hình ảnh và video mang chính chất lấy xu🤣🤣🤣","NEU"
"Sản phẩm rất ooke. Cháu mình rất thích nha . rẻ so với giá o đay","POS"
"Không hài lòng với việc giao hàng shoppi ko cho xem hàng khi nhận lần sau sẽ ko mua hàng của shoppi nữa","NEG"
"Mua về chưa sử dụng mà nhìn cũng ok cho 5 sao","NEU"
"Đủ phụ kiện nchung rất ok ủng hộ shop lâu dài","POS"
"Rất phù hợp vs những người mới tập câu cá...giải trí....Đáng mua.","POS"
"Chủ shop ko giao đủ bị thiếu con mồi giả mà lại cho cái móc mồi giả","NEG"
"Rất là đẹp và quang xa lân sau xe mua tiếp rồi đi caau cá và nhái hơi","POS"
"Lấy đc hàng lúc lắp cần xong thì dùng máy thì máy lại ko quay đc 👎👎👎👎👎","NEG"
"Chưa câu thử nhưng thấy rất ok đồ đẹp nhựt ruột bên trong rỗng mà vs giá tiền này cx  tạm","NEU"
"Hàng lỏ như cc","NEG"
"Shop gói kỹ vs đồ chất luongjw lắm","POS"
"Nhưng máy dùng một thời gian bị khựng lại","NEG"
"Sản phẩm ổn nhưng keo ko chắc chắn dễ bị rớt ra","NEG"
"Cần thì tạm đc, còn máy thì vừa qoay cái gãy chịu. Quá thất vọng. ","NEG"
"sản phẩm dung như cầu ","NEU"
"cần câu rất ok nka giao hàn lâu quá =))))))))>))))))))))))))>","NEU"
"Cần câu nứt gãy","NEG"
"cần cầm hơi nhẹ tay, đủ phụ kiện","POS"
"Hang re dat chat luong ok","POS"
"Hàng chất lượng 5 sao shop nhé","POS"
"Cũng dùng tốt 👍","POS"
"Dell em ta ăn TV sự ổn đl","NEU"
"Cần thì đc máy như xịt dễ bị kẹt dây hư luôn ae ko nên mua","NEG"
"Cá ăn r xong định quay máy kéo vào mà quay mãi ko đc mà nó còn bị gẫy nữa","NEG"
"sản phẩm tốt nên mua nha mộ người có cái là cần câu hơi khó nắp ráp","POS"
"Hàng được nhưng mà giao hàng không đúng như quảng cáo thiếu vài món","NEG"
"Hàng đẹp, nhưng chưa câu thử chưa biết","NEU"
"Chua biet the nao nhug nhin chung la ok tien nao cua đấy mà ung hộ shop 5 sao","POS"
"Thế giới có nhiều quá nên không thể thiếu trong tủ lạnh máy giặt tại nhà","NEU"
"Đc nên mua nhưng hơi bị kẹt","NEU"
"Tạm được nhưng mà thỉnh thoảng bị kẹt","NEU"
"Đóng gói chắc chắn","POS"
"Hàng kém chất lượng. Mới mua về đã hư","NEG"
"Binh thường thôi minh mua do re no chi dược the na ơn rồi ","NEU"
"Không nên mua cần câu này","NEG"
"Đóng gói cẩn thận. Nhìn chung rẻ so với tầm giá. Rất hài lòng","POS"
"Cái máy thì chổ cầm làm bằng nhựa nên rất dễ mau hư nên các bn có mua thì sdung sp nhẹ thôi ạ giá nào của nấy nên cx ko đánh giá tiêu cực cho sop","NEU"
"Cũng ok đấy tiền nào của đấy","POS"
"Vỡ hết","NEG"
"Giao hàng rất nhanh đủ bộ đúng như hình","POS"
"Mua 3m mà gửi hẳn cho cần 3m6. dài quá hơi khó thao tác.,..,......","NEU"
"Haha ko có thể hiện tại sao lại có một lần thôi em ạ ạ à ạ ạ a ạ à ạ ạ em cảm thấy rất là nhiều tiền ăn tối nay em không biết","NEU"
"Chaất lượng ok.dịch nên giao hơi lâu.ảnh và video chỉ để nhận xu","NEU"
"Hàng cũng đc nhưng có điều shipow giáo hàng chậm giao lâu","NEG"
"cần câu máy này cũng được nha, tổng thể xinh xắn, dây cước với phao thì hơi đểu =))) mua cho em mk câu vui hoii @@","NEU"
"Quá tệ rất tệ đừng mua phí tiền","NEG"
"Đúng với mô tả nha mọi ng","POS"
"sản phẩm  cũng ô sờ kê nhưng chưa tét cần nên chưa biết sản phẩm có chắc không nữa hahaa ","NEU"
"Hàng tốt","POS"
"Hàng chưa đủ bộ như hình đã mô tả.  Shop rút kinh nghiệm check hàng đủ rồi mới gửi nhé.  Sản phẩm tạm đc","NEG"
"Hàng thấy ok câu cá cỡ 1 2kg đảo lại ok chứ thấy hơi yếu đã test tử sp ok","NEU"
"Shop này làm ăn được nè ","POS"
"Rất ok","POS"
"Cầm k đầm tay, đủ phụ kiện, câu tạm ổn","NEU"
"Thời gian giao hàng khá là nhanh. Vì mua giùm nên không có hình ảnh cũng như không biết chất lượng sản phẩm thế nào. Nhưng nếu dùng ok thì sẽ ủng hộ tiếp. Vhsbs","NEU"
"Cần câu cá chơi 🥰🥰 có mã số thuế GTGT theo phương pháp này có thể với","NEU"
"Shop giao hàng đúng y chang hình ảnh nhưng chất lượng sản phẩm thì chưa biết,shop nói được kiểm tra hàng nhưng người giao hàng thì lại không cho kiểm hàng,người giao hàng thì hơi khó chiệu.","NEG"
"Cần này câu rô tầm 5 lạng thôi nhé. Cân nhắc khi mua.","NEU"
"Đẹp như hình tầm giá vậy là oki r","POS"
"Hàng không chất lượng,khi giao tới đã gãy hỏng hóc","NEG"
"Thời gian giao hàng rất chậm. Đặt hàng bên phía giao hàng ngâm đơn không giao sớm. Cũng đặt 1 đơn cần câu ở shop khác sau shop này 2 ngày mà hàng về trước shop này 4 ngày.","NEG"
"Cần ok nhé, mua về cho cu con đi câu","POS"
"Hàng khá ok... Như hình... Có điều nhái hk nổi..","NEU"
"Tốt","POS"
"Gooooood","POS"
"đặt cần máy giao cần thường ??","NEU"
"Hàng chất lượng so với giá tiền","POS"
"Cước rối. Tay máy xoay vài vòng đã hỏng. Rẻ nên cũng không mong đợi gì hơn","NEG"
"Cảm ơn shop ạ. Chưa biết dùng nhưng cũng đã lắp được.","NEU"
"hàng dất ok giao hàng còn nhanh","POS"
"sản phảm rất tốt nhưng còn một vài điểm chưa ưng đó là cục máy quay ko trơn cho lắm mong shọp cải thiện lại sản phẩm","NEU"
"Hàng khá OK  máy hơi lỏng tí  nếu  làm cưng phần  tai quay mái thì khá OK cần đẹ","NEU"
"Nhin thi ok .nhung moi gia nhe qua .quang kho xa duoc","NEU"
"Dm tuyệt vời ","POS"
"Giào hàng nhanh","POS"
"Bình luận chỉ mang tính chất nhận xuuuu","NEU"
"Hàng giống như mô tả, nhưng đóng gói quá tệ, chỉ được  3 sao","NEG"
"Đánh giá chỉ để nhận xu chứ mua giùm nên k biết chất lượng ra sao.","NEU"
"Sản phẩm ok","POS"
"Cước không đạt yêu cầu,hàng không được như quảng cáo","NEG"
"Dây câu ko cuộc thả thết thì mất thết còn mấy cái để lon dây câu thì xúc keo còn lại thì ới","NEG"
"Dm cần như cl mới mua về cần bị rời khúc phụ kiện thì giao thiếu ,nói chung là mn k","NEG"
"Dùng được vài hôm bung hết vòng, máy thì tiền nào của nấy. Quay được 2 hôm cứng đơ k quay được.","NEG"
"Vòng đai ở mỗi khớp nối lm tệ vô cùg. Xiêu vẹo hết. Khuyên các b nên mua về để trưng bầy cá 500g quẫy cái tuột cha đầu cần r.hazzz","NEG"
"Đặt thêm 1 phao câu mà chỉ ship mỗi bộ cần . Tuy giá trị không nhiều nhưng thể hiện ko check đơn hàng trước khu đóng gói ","NEG"
"Cần và máy hơn yếu ","NEG"
"Máy này chỉ dùng để câu cá bống ko akshhsieidhdj","NEU"
"Ok","POS"
"Cần câu nhỏ gọn. Cục máy nhỏ và yếu. Chỉ phù hợp câu những con cá nhỏ dưới 1kg","NEU"
"Ok hết  mà có cái không biết tại tôi hay tại dây mà mỗi lần thả câu là bị rối 😂😂","NEU"
"Hài lòng với sản phẩm.dung như trong hình mỗi tội lưỡi câu hơi bé","POS"
"Xài okk mà có điều mình mua loại 3m nên hơi dài","POS"
"Bị gẫy tay quay","NEG"
"Đã nhận được hàng rồi rất uengr ý mong lag sannr phaamr toits đer ủng hộ shop laaj dài","POS"
"Cần câu tốt , rất to và dài hạn t15 thì ra là hiểu lầm e có kinh nghiệm trong lĩnh vực","POS"
"Ảnh và video chủ yếu nhận xu, combo cần quá ok rồi tks shop","POS"
"Đầy đủ khá ok hình ảnh mang tính chất nhận xu 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","NEU"
"Nó hay bị rơi cái ống chòn trên đầu cần còn lại thì vẫn ổn","NEU"
"Không gióng vs mô ta đặc cần 1m8 đo ra 1m6","NEG"
"Shop làm ăn chán quá ","NEG"
"Rẻ đẹp nhưng kg xem ghi chú e muốn đổi lấy màu đỏ như clip nhưng vẫn giao xanh","NEG"
"Dây cước hơi phèn 😢","NEG"
"Ok","POS"
"Tốt","POS"
"Ok so vs giá cả. Nhưng mồi nhái lại thành con tôm bé xíu","NEG"
"Sản phẩm ok","POS"
"Sau 1 ngày trải nghiệm thì tôi rút ra 1 điều đó là tay quay gãy luôn rồi ","NEG"
"Giao hàng làm bể mất cái phao, ko biết do bên nào,lưỡi câu thì văng hết ra khỏi bao ni long😓😓😓😓😓","NEG"
"Hàng ok mn lên mua nha","POS"
"Máy lỏng lẻo cướp mỏng  .mà phù hợp zá tiền.cho 4 s ròi tes thử tính sau","NEU"
"Hàng giống hình nói chung chưa Sài nên chưa biết.  Còn độ bền ko được dẻo cho lắm nên cho nói chung hàng giống ok. Cảm ơn shop ♥️","NEU"
"Bị bung một mắt sỏ cước . Mối hàn lỏng lẻo . Một mắt bung một mắt gần bung 🤪","NEG"
"Hàng như hình, nhưng ko thấy mấy gói hạn chặn nhỉ?","NEG"
"Câu được con cá đầu tiên bị máy  hỏng luôn. Tay quay nhựa chán quá.","NEG"
"Vừa mang về kéo lăng xê không cũng gãy tay quay, máy không chống trả ngược","NEG"
"Hàng cũng được nhưng mà không đc chắc chắn cho lắm mua về dùng 1 lần đã gẫy","NEG"
"Vận chuyển nhanh sp đúng với đơn đã đặt,tuy nhiên giá thành đi đôi vs chất lượng.","NEU"
"Ok sản phẩm tốt ảnh mang tính nhận xu dkhêbiêbkẻbhd eoehhẻêd","POS"
"Cần hơi yếu ae câu lăng xê k nên thử","NEG"
"Hàng đẹp chuẩn . Đáng mua nha mọi người . Lần sau sẽ mua nữa .hhh","POS"
"Hính ảnh chỉ mang tính chất minh hoạ cho sản phẩm. Hàng đẹp nhaaa","POS"
"Không giữ được mặt hàng lấy 300cm , đưa có 270cm không uy tín tí nào","NEG"
